DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
05022024|500279|000911406|0000000024471252|001888511|0000000050500616|048.26
05022024|500280|000000703|0000000000308793|000001213|0000000000540720|057.96
05022024|500284|000003632|0000000000499037|000005757|0000000000797583|063.09
05022024|500285|011457780|0000000850969321|020696016|0000001563904037|055.36
05022024|500288|000869358|0000000046136830|001685551|0000000090935964|051.58
05022024|500290|000000433|0000000061279438|000000824|0000000117199302|052.55
05022024|500292|000024263|0000000005453110|000038266|0000000008510129|063.41
05022024|500294|000341392|0000000073945508|000801448|0000000174556730|042.60
05022024|500295|000220438|0000000060256728|000586403|0000000161725384|037.59
05022024|500296|000015676|0000000005025726|000026079|0000000008578277|060.11
05022024|500298|000004420|0000000004550390|000004886|0000000005047323|090.46
05022024|500300|000002103|0000000004390644|000005607|0000000011863484|037.51
05022024|500302|000009211|0000000008255820|000021780|0000000019794306|042.29
05022024|500304|000083193|0000000009820934|000142338|0000000016947579|058.45
05022024|500306|000053486|0000000008012662|000053486|0000000008012662|100.00
05022024|500307|000010844|0000000004799555|000013070|0000000005818419|082.97
05022024|500312|000714311|0000000187935225|002218169|0000000582533841|032.20
05022024|500313|000001115|0000000000055671|000001115|0000000000055671|100.00
05022024|500314|000058586|0000000007809514|000129521|0000000017536492|045.23
05022024|500317|000055732|0000000002627207|000084128|0000000004178379|066.25
05022024|500319|000023404|0000000002372230|000031237|0000000003194309|074.92
05022024|500322|000026000|0000000003289991|000026000|0000000003289991|100.00
05022024|500325|000044011|0000000126621848|000128072|0000000372852016|034.36
05022024|500327|000355292|0000000005485709|000518755|0000000007713903|068.49
05022024|500330|000005847|0000000010083444|000011602|0000000020264715|050.40
05022024|500331|000003226|0000000008234365|000006689|0000000016992974|048.23
05022024|500333|000000804|0000000001020598|000001709|0000000002175770|047.04
05022024|500335|000004834|0000000007169064|000009902|0000000015065432|048.82
05022024|500336|000006745|0000000005043911|000019676|0000000014530022|034.28
05022024|500337|000000291|0000000000052162|000000683|0000000000124178|042.61
05022024|500338|000003876|0000000000660471|000007773|0000000001322314|049.86
05022024|500339|000645740|0000000119558761|001474536|0000000276353676|043.79
05022024|500342|000006932|0000000000205861|000006932|0000000000205861|100.00
05022024|500343|000049097|0000000001933931|000076690|0000000003204671|064.02
05022024|500346|000018452|0000000001088668|000024261|0000000001421282|076.06
05022024|500350|000011237|0000000002520460|000016644|0000000003770553|067.51
05022024|500354|000030961|0000000002736024|000051607|0000000004522870|059.99
05022024|500355|000010597|0000000002713892|000025597|0000000006536336|041.40
05022024|500356|000022083|0000000000399703|000024840|0000000000458880|088.90
05022024|500357|000002402|0000000000053315|000002402|0000000000053315|100.00
05022024|500358|000000502|0000000000003488|000000502|0000000000003488|100.00
05022024|500360|000003713|0000000000434978|000003713|0000000000434977|100.00
05022024|500365|000189048|0000000007837931|000256288|0000000010712478|073.76
05022024|500366|000159197|0000000000485550|000159197|0000000000485550|100.00
05022024|500367|000314774|0000000029403040|000392222|0000000037176846|080.25
05022024|500368|000011882|0000000018048164|000023870|0000000036742749|049.78
05022024|500370|000016065|0000000001163106|000019673|0000000001450092|081.66
05022024|500378|000051210|0000000025292619|000107647|0000000053598596|047.57
05022024|500380|000003130|0000000002907144|000012041|0000000011188022|025.99
05022024|500387|000000607|0000000016360350|000002422|0000000067240498|025.06
05022024|500388|000001811|0000000000071936|000001811|0000000000071936|100.00
05022024|500390|000107889|0000000023099035|000186870|0000000040471496|057.73
05022024|500400|000466801|0000000183872914|001347186|0000000534851219|034.65
05022024|500402|000008553|0000000000972476|000008553|0000000000972476|100.00
05022024|500403|000000939|0000000001126519|000001701|0000000002054872|055.20
05022024|500404|000028793|0000000006620951|000056434|0000000013122115|051.02
05022024|500405|000012862|0000000008279270|000027083|0000000017467393|047.49
05022024|500407|000000268|0000000000625285|000000405|0000000000946855|066.17
05022024|500408|000008129|0000000061803568|000015914|0000000121711614|051.08
05022024|500410|000002921|0000000007248900|000008909|0000000022253396|032.79
05022024|500411|000001581|0000000004929954|000003247|0000000010101927|048.69
05022024|500412|000009612|0000000002229984|000018723|0000000004391986|051.34
05022024|500413|000035535|0000000006149332|000074076|0000000013056191|047.97
05022024|500414|000149068|0000000021540326|000165738|0000000024273485|089.94
05022024|500418|000016310|0000000001945783|000019636|0000000002355446|083.06
05022024|500420|000002104|0000000005561398|000013556|0000000035816131|015.52
05022024|500422|000017597|0000000000655137|000024644|0000000000923024|071.40
05022024|500425|000046715|0000000025873103|000256270|0000000142904268|018.23
05022024|500426|000042972|0000000000118602|000042972|0000000000118602|100.00
05022024|500429|000013412|0000000001957482|000019632|0000000002970178|068.32
05022024|500439|000000115|0000000000387953|000000142|0000000000484789|080.99
05022024|500440|000284487|0000000164888666|000464237|0000000271934968|061.28
