DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
01012025|500117|0000000000037341|0000000003360690|0000000000091220|0000000008322703|040.94
01012025|500119|0000000000006803|0000000001132700|0000000000022739|0000000003761195|029.92
01012025|500120|0000000000000399|0000000000199281|0000000000000445|0000000000222670|089.66
01012025|500123|0000000000000128|0000000001632557|0000000000000176|0000000002256869|072.73
01012025|500124|0000000000007396|0000000010128822|0000000000034228|0000000046840359|021.61
01012025|500125|0000000000005098|0000000004683788|0000000000010104|0000000009211350|050.46
01012025|500126|0000000000000044|0000000000229166|0000000000000070|0000000000365680|062.86
01012025|500128|0000000000013250|0000000001897400|0000000000027013|0000000003827263|049.05
01012025|500133|0000000000000077|0000000000455028|0000000000000124|0000000000731793|062.10
01012025|500135|0000000000010578|0000000002780957|0000000000040239|0000000010453509|026.29
01012025|500136|0000000000006455|0000000001001171|0000000000013826|0000000002146711|046.69
01012025|500142|0000000000003257|0000000000032096|0000000000003257|0000000000032096|100.00
01012025|500143|0000000000001212|0000000000390957|0000000000001212|0000000000390957|100.00
01012025|500144|0000000000002373|0000000002773919|0000000000006173|0000000007241337|038.44
01012025|500147|0000000000002035|0000000008530924|0000000000002706|0000000011376855|075.20
01012025|500148|0000000000000245|0000000000129765|0000000000001118|0000000000594094|021.91
01012025|500150|0000000000000082|0000000000336200|0000000000000106|0000000000434619|077.36
01012025|500151|0000000000000118|0000000000004637|0000000000000118|0000000000004637|100.00
01012025|500153|0000000000001878|0000000000250338|0000000000002517|0000000000336515|074.61
01012025|500159|0000000000003235|0000000000532967|0000000000006279|0000000001040709|051.52
01012025|500160|0000000000093774|0000000001189055|0000000000312992|0000000003976151|029.96
01012025|500163|0000000000002334|0000000011716797|0000000000008954|0000000044606788|026.07
01012025|500164|0000000000003607|0000000004225060|0000000000008481|0000000009984026|042.53
01012025|500165|0000000000030169|0000000007982718|0000000000033746|0000000008929639|089.40
01012025|500166|0000000000026787|0000000007537862|0000000000038746|0000000010996688|069.13
01012025|500168|0000000000002644|0000000002678637|0000000000004585|0000000004672151|057.67
01012025|500170|0000000000001407|0000000000049442|0000000000001947|0000000000067643|072.26
01012025|500171|0000000000025418|0000000018786444|0000000000052718|0000000038514904|048.22
01012025|500173|0000000000004001|0000000000361211|0000000000008501|0000000000760171|047.06
01012025|500174|0000000000000395|0000000000003043|0000000000000395|0000000000003043|100.00
01012025|500179|0000000000047337|0000000000738458|0000000000060649|0000000000938810|078.05
01012025|500180|0000000000048374|0000000086224237|0000000000110695|0000000196890019|043.70
01012025|500182|0000000000005034|0000000021058733|0000000000016672|0000000069364230|030.19
01012025|500183|0000000000129309|0000000014734761|0000000000406524|0000000046176744|031.81
01012025|500184|0000000000053442|0000000031044458|0000000000098707|0000000057501855|054.14
01012025|500185|0000000000470610|0000000018127898|0000000001775838|0000000068212800|026.50
01012025|500186|0000000000011580|0000000002141142|0000000000018542|0000000003425672|062.45
01012025|500187|0000000000002715|0000000003005234|0000000000006378|0000000007160465|042.57
01012025|500188|0000000000017884|0000000007944967|0000000000031456|0000000014001889|056.85
01012025|500189|0000000000000461|0000000000049489|0000000000000733|0000000000078333|062.89
01012025|500191|0000000000011630|0000000000730843|0000000000011630|0000000000730843|100.00
01012025|500192|0000000000002116|0000000000006454|0000000000002257|0000000000006922|093.75
01012025|500193|0000000000149045|0000000002797575|0000000000370624|0000000007000970|040.21
01012025|500199|0000000000001081|0000000000616603|0000000000001271|0000000000718371|085.05
01012025|500201|0000000000001718|0000000002224209|0000000000004728|0000000006135103|036.34
01012025|500202|0000000000003901|0000000000045291|0000000000003901|0000000000048116|100.00
01012025|500206|0000000000001654|0000000000220809|0000000000001654|0000000000220809|100.00
01012025|500207|0000000000000018|0000000000000736|0000000000000028|0000000000001144|064.29
01012025|500209|0000000000133441|0000000251222699|0000000000180770|0000000340866919|073.82
01012025|500210|0000000000000139|0000000000583724|0000000000000575|0000000002407263|024.17
01012025|500213|0000000000011680|0000000008385072|0000000000019075|0000000013545734|061.23
01012025|500214|0000000000003881|0000000002532353|0000000000008353|0000000005475606|046.46
01012025|500215|0000000000002732|0000000002595400|0000000000004251|0000000004055637|064.27
01012025|500219|0000000000070765|0000000004921706|0000000000130395|0000000009011275|054.27
01012025|500220|0000000000001027|0000000000195028|0000000000001819|0000000000342733|056.46
01012025|500227|0000000000001509|0000000001456789|0000000000005814|0000000005552927|025.95
01012025|500228|0000000000004721|0000000004275102|0000000000017294|0000000015599678|027.30
01012025|500231|0000000000005433|0000000000565361|0000000000005433|0000000000565361|100.00
01012025|500233|0000000000002893|0000000003383075|0000000000007469|0000000008660800|038.73
01012025|500234|0000000000000484|0000000000091888|0000000000000532|0000000000101397|090.98
01012025|500235|0000000000002843|0000000003319914|0000000000004556|0000000005374689|062.40
01012025|500238|0000000000000571|0000000001036051|0000000000002760|0000000005025678|020.69
01012025|500239|0000000000003210|0000000000082048|0000000000005517|0000000000139965|058.18
01012025|500240|0000000000009748|0000000001587950|0000000000012693|0000000002060502|076.80
01012025|500241|0000000000003237|0000000006858880|0000000000007080|0000000014877776|045.72
01012025|500243|0000000000000091|0000000000419128|0000000000000110|0000000000492795|082.73
01012025|500245|0000000000017392|0000000011235232|0000000000023766|0000000015262463|073.18
01012025|500246|0000000000000335|0000000000043651|0000000000000539|0000000000070738|062.15
01012025|500247|0000000000016493|0000000029490309|0000000000030891|0000000055252116|053.39
01012025|500248|0000000000000688|0000000000007842|0000000000000688|0000000000007842|100.00
01012025|500249|0000000000000515|0000000000395855|0000000000001071|0000000000817023|048.09
01012025|500250|0000000000000498|0000000000635548|0000000000001112|0000000001403750|044.78
01012025|500251|0000000000002715|0000000019188534|0000000000011109|0000000078938431|024.44
01012025|500252|0000000000000053|0000000000941079|0000000000000111|0000000001961039|047.75
01012025|500253|0000000000014001|0000000008406201|0000000000027925|0000000016761762|050.14
01012025|500257|0000000000073997|0000000175002905|0000000000089350|0000000209895523|082.82
01012025|500259|0000000000011622|0000000001818843|0000000000016348|0000000002586196|071.09
01012025|500260|0000000000000985|0000000000951904|0000000000002809|0000000002713453|035.07
01012025|500262|0000000000000526|0000000000008383|0000000000000526|0000000000008383|100.00
01012025|500264|0000000000038596|0000000007454818|0000000000062636|0000000012009477|061.62
01012025|500265|0000000000037965|0000000028830621|0000000000112293|0000000084021457|033.81
01012025|500266|0000000000000048|0000000000463671|0000000000000150|0000000001450675|032.00
01012025|500267|0000000000009733|0000000004225582|0000000000013875|0000000006119679|070.15
01012025|500268|0000000000002809|0000000000179102|0000000000005712|0000000000364520|049.18
01012025|500270|0000000000000539|0000000000092196|0000000000000652|0000000000111115|082.67
01012025|500271|0000000000002455|0000000002703201|0000000000006553|0000000007224965|037.46
01012025|500277|0000000000000045|0000000000000419|0000000000000045|0000000000000419|100.00
01012025|500279|0000000000593333|0000000015663992|0000000000839806|0000000021835671|070.65
01012025|500280|0000000000001219|0000000000761997|0000000000001755|0000000001100048|069.46
01012025|500284|0000000000030294|0000000005717993|0000000000054930|0000000010279984|055.15
01012025|500285|0000000004677651|0000000263913070|0000000008630193|0000000481908878|054.20
01012025|500288|0000000000114739|0000000009093066|0000000000613555|0000000048712709|018.70
01012025|500290|0000000000000075|0000000009696439|0000000000000112|0000000014527007|066.96
01012025|500292|0000000000003402|0000000000716802|0000000000005258|0000000001102551|064.70
01012025|500294|0000000000051134|0000000014187129|0000000000161141|0000000044717646|031.73
01012025|500295|0000000000405713|0000000180298858|0000000000611327|0000000270825856|066.37
01012025|500296|0000000000002548|0000000000674074|0000000000002655|0000000000707334|095.97
01012025|500298|0000000000000840|0000000001018794|0000000000001163|0000000001400938|072.23
01012025|500300|0000000000087285|0000000212988493|0000000000095677|0000000234349212|091.23
01012025|500302|0000000000001227|0000000001342461|0000000000005673|0000000006207187|021.63
01012025|500304|0000000000039497|0000000007737463|0000000000167237|0000000032871862|023.62
01012025|500306|0000000000062812|0000000007848360|0000000000079143|0000000009859827|079.37
01012025|500307|0000000000025060|0000000012545036|0000000000040389|0000000020540698|062.05
01012025|500312|0000000000138706|0000000032873322|0000000000237312|0000000056345969|058.45
01012025|500313|0000000000005084|0000000000354609|0000000000005084|0000000000354609|100.00
01012025|500314|0000000000019962|0000000003659035|0000000000050760|0000000009228975|039.33
01012025|500317|0000000000001198|0000000000081596|0000000000001234|0000000000086227|097.08
01012025|500319|0000000000002740|0000000000326745|0000000000004413|0000000000518536|062.09
01012025|500322|0000000000001590|0000000000307168|0000000000001590|0000000000307168|100.00
01012025|500325|0000000000152058|0000000185761656|0000000000380215|0000000463680932|039.99
01012025|500327|0000000000021305|0000000000296779|0000000000024836|0000000000350898|085.78
01012025|500330|0000000000001885|0000000003191588|0000000000012464|0000000021106976|015.12
01012025|500331|0000000000021726|0000000062186330|0000000000026116|0000000075113119|083.19
01012025|500333|0000000000000741|0000000001867320|0000000000001914|0000000004840694|038.71
01012025|500335|0000000000000409|0000000000504625|0000000000001765|0000000002184047|023.17
01012025|500336|0000000000015462|0000000004477023|0000000000035861|0000000010517535|043.12
01012025|500337|0000000000000114|0000000000032137|0000000000000164|0000000000044972|069.51
01012025|500338|0000000000002916|0000000000497178|0000000000009758|0000000001668276|029.88
01012025|500339|0000000000034953|0000000006118523|0000000000084498|0000000014613160|041.37
01012025|500342|0000000000023596|0000000001571493|0000000000023596|0000000001571493|100.00
01012025|500343|0000000000006031|0000000000407395|0000000000011482|0000000000779718|052.53
01012025|500346|0000000000000952|0000000000053427|0000000000001668|0000000000094128|057.07
01012025|500350|0000000000002794|0000000000541198|0000000000004020|0000000000774554|069.50
01012025|500354|0000000000001609|0000000000094320|0000000000002423|0000000000140508|066.41
01012025|500355|0000000000006570|0000000001963445|0000000000011434|0000000003418555|057.46
01012025|500356|0000000000002140|0000000000038799|0000000000003355|0000000000061212|063.79
01012025|500357|0000000000000203|0000000000003303|0000000000000203|0000000000003303|100.00
01012025|500360|0000000000002011|0000000000218697|0000000000003698|0000000000382667|054.38
01012025|500365|0000000000128116|0000000005751897|0000000000128116|0000000005751897|100.00
01012025|500366|0000000000346748|0000000001363299|0000000000346748|0000000001363299|100.00
01012025|500367|0000000000005218|0000000000412275|0000000000006721|0000000000533868|077.64
01012025|500368|0000000000004864|0000000008808461|0000000000008359|0000000015042819|058.19
01012025|500370|0000000000008294|0000000000628520|0000000000010255|0000000000776621|080.88
01012025|500378|0000000000043689|0000000012280978|0000000000109661|0000000031047765|039.84
01012025|500380|0000000000000833|0000000000694598|0000000000002593|0000000002172533|032.12
01012025|500387|0000000000000061|0000000001555211|0000000000000485|0000000012310372|012.58
01012025|500388|0000000000000158|0000000000005707|0000000000000158|0000000000005727|100.00
01012025|500389|0000000000010631|0000000000273960|0000000000010631|0000000000273960|100.00
01012025|500390|0000000000863626|0000000275669420|0000000001181185|0000000374152873|073.12
01012025|500400|0000000000183531|0000000072017565|0000000000461683|0000000180761398|039.75
01012025|500402|0000000000001977|0000000000493699|0000000000001977|0000000000493699|100.00
01012025|500403|0000000000001505|0000000001573252|0000000000002428|0000000002559612|061.99
01012025|500404|0000000000015760|0000000004083834|0000000000015760|0000000004083834|100.00
01012025|500405|0000000000004441|0000000002969697|0000000000005478|0000000003625320|081.07
01012025|500407|0000000000000232|0000000000696406|0000000000000274|0000000000816578|084.67
01012025|500408|0000000000001337|0000000009020338|0000000000002947|0000000019910016|045.37
01012025|500410|0000000000002840|0000000005826118|0000000000006555|0000000013429649|043.33
01012025|500411|0000000000012505|0000000049126518|0000000000014664|0000000057672065|085.28
01012025|500412|0000000000008309|0000000002770637|0000000000017036|0000000005606524|048.77
01012025|500413|0000000000003692|0000000000722709|0000000000013802|0000000002706807|026.75
01012025|500414|0000000000038153|0000000007735521|0000000000067174|0000000013336690|056.80
01012025|500418|0000000000002477|0000000000314456|0000000000004304|0000000000541938|057.55
01012025|500420|0000000000000912|0000000003115210|0000000000002567|0000000008726097|035.53
01012025|500421|0000000000000810|0000000000016168|0000000000000810|0000000000016167|100.00
01012025|500422|0000000000002849|0000000000140969|0000000000004693|0000000000237758|060.71
01012025|500425|0000000000006615|0000000003560524|0000000000018320|0000000009824896|036.11
01012025|500426|0000000000032305|0000000000094654|0000000000043022|0000000000123495|075.09
01012025|500429|0000000000001251|0000000000199035|0000000000002225|0000000000356026|056.22
01012025|500439|0000000000000017|0000000000076578|0000000000000024|0000000000107522|070.83
01012025|500440|0000000000040530|0000000024036317|0000000000115396|0000000068512745|035.12
01012025|500444|0000000000002913|0000000001649341|0000000000006588|0000000003741574|044.22
01012025|500449|0000000000022263|0000000000909444|0000000000037165|0000000001531734|059.90
01012025|500450|0000000000000020|0000000000012075|0000000000000020|0000000000012075|100.00
01012025|500456|0000000000029040|0000000001307504|0000000000029040|0000000001307504|100.00
01012025|500458|0000000000005806|0000000000244258|0000000000005806|0000000000244258|100.00
01012025|500459|0000000000000325|0000000004761510|0000000000000463|0000000006738263|070.19
01012025|500460|0000000000002882|0000000000380280|0000000000004663|0000000000612810|061.81
01012025|500463|0000000000021649|0000000014636889|0000000000030242|0000000020480762|071.59
01012025|500464|0000000000003547|0000000000693673|0000000000003547|0000000000693673|100.00
01012025|500467|0000000000001282|0000000000406459|0000000000002433|0000000000785735|052.69
01012025|500469|0000000000010961|0000000002197133|0000000000079976|0000000015954833|013.71
01012025|500470|0000000000600703|0000000082146136|0000000001153543|0000000158167899|052.07
01012025|500472|0000000000000147|0000000000658413|0000000000000334|0000000001496918|044.01
01012025|500477|0000000000094821|0000000021126119|0000000000294371|0000000065180782|032.21
01012025|500480|0000000000003693|0000000011926544|0000000000007819|0000000025286315|047.23
01012025|500483|0000000000002512|0000000004334582|0000000000006149|0000000010571966|040.85
01012025|500488|0000000000000118|0000000003541664|0000000000000245|0000000007321812|048.16
01012025|500490|0000000000016679|0000000198008919|0000000000017878|0000000212255952|093.29
01012025|500493|0000000000001639|0000000002129963|0000000000007521|0000000009754224|021.79
01012025|500495|0000000000002518|0000000008307134|0000000000009107|0000000029775407|027.65
01012025|500500|0000000000055306|0000000001586730|0000000000114374|0000000003304990|048.36
01012025|500510|0000000000015662|0000000057435687|0000000000037611|0000000137689962|041.64
01012025|500520|0000000000016099|0000000049596190|0000000000037546|0000000114837635|042.88
01012025|500530|0000000000000054|0000000001835271|0000000000000101|0000000003430933|053.47
01012025|500540|0000000000002663|0000000000008491|0000000000002663|0000000000008491|100.00
01012025|500547|0000000000019983|0000000005899981|0000000000083149|0000000024385086|024.03
01012025|500550|0000000000002468|0000000016370985|0000000000006429|0000000042506505|038.39
01012025|500570|0000000000156653|0000000117372261|0000000000518908|0000000385719346|030.19
01012025|500575|0000000000010875|0000000019846875|0000000000029224|0000000052626500|037.21
01012025|500620|0000000000011796|0000000011443890|0000000000021501|0000000020843289|054.86
01012025|500645|0000000000014149|0000000017228530|0000000000046418|0000000056261389|030.48
01012025|500650|0000000000001212|0000000001654926|0000000000002093|0000000002828322|057.91
01012025|500655|0000000000001095|0000000005588826|0000000000003300|0000000016742694|033.18
01012025|500660|0000000000000601|0000000001342755|0000000000000976|0000000002192542|061.58
01012025|500670|0000000000005092|0000000002878763|0000000000018404|0000000010328670|027.67
01012025|500672|0000000000007170|0000000006539040|0000000000009923|0000000009066267|072.26
01012025|500674|0000000000000118|0000000000719163|0000000000000227|0000000001385223|051.98
01012025|500680|0000000000000249|0000000001319551|0000000000000616|0000000003247381|040.42
01012025|500690|0000000000046338|0000000009480755|0000000000135098|0000000027332562|034.30
01012025|500696|0000000000005046|0000000011721354|0000000000011706|0000000027263551|043.11
01012025|500710|0000000000000152|0000000000540991|0000000000000397|0000000001408101|038.29
01012025|500730|0000000000008381|0000000002112012|0000000000021786|0000000005430600|038.47
01012025|500770|0000000000006524|0000000006777132|0000000000018341|0000000019091579|035.57
01012025|500777|0000000000011812|0000000000956418|0000000000014407|0000000001165039|081.99
01012025|500780|0000000000001172|0000000000386936|0000000000002077|0000000000678086|056.43
01012025|500790|0000000000007245|0000000015718390|0000000000018817|0000000040821694|038.50
01012025|500800|0000000000004672|0000000004300343|0000000000011540|0000000010598150|040.49
01012025|500820|0000000000018755|0000000043225587|0000000000052456|0000000121097512|035.75
01012025|500825|0000000000002119|0000000010155838|0000000000004169|0000000019997973|050.83
01012025|500830|0000000000002265|0000000006119351|0000000000005563|0000000015053660|040.72
01012025|500840|0000000000046773|0000000020112390|0000000000085710|0000000036683806|054.57
01012025|500850|0000000000004465|0000000003898392|0000000000024378|0000000021344320|018.32
01012025|500870|0000000000042196|0000000008593216|0000000000221268|0000000044936589|019.07
01012025|500875|0000000000323640|0000000156609396|0000000000511668|0000000248155236|063.25
01012025|500877|0000000000016351|0000000008622700|0000000000029224|0000000015343336|055.95
01012025|500878|0000000000001566|0000000005009008|0000000000003226|0000000010374675|048.54
01012025|500890|0000000000000017|0000000000002108|0000000000000017|0000000000002108|100.00
01012025|500940|0000000000015170|0000000003772779|0000000000045414|0000000011404180|033.40
01012025|501144|0000000000000011|0000000000002455|0000000000000011|0000000000002455|100.00
01012025|501150|0000000000007057|0000000000244737|0000000000012963|0000000000443296|054.44
01012025|501242|0000000000001030|0000000000018797|0000000000001030|0000000000018797|100.00
01012025|501295|0000000000000476|0000000000173173|0000000000000476|0000000000173173|100.00
01012025|501298|0000000000000243|0000000001538336|0000000000000265|0000000001680764|091.70
01012025|501301|0000000000001035|0000000007093994|0000000000003041|0000000020918004|034.03
01012025|501311|0000000000000796|0000000000010786|0000000000000796|0000000000010785|100.00
01012025|501314|0000000000216245|0000000000240032|0000000000221771|0000000000244392|097.51
01012025|501343|0000000000001544|0000000000047154|0000000000001632|0000000000049269|094.61
01012025|501351|0000000000000015|0000000000002470|0000000000000015|0000000000002470|100.00
01012025|501370|0000000000002222|0000000000395516|0000000000004202|0000000000747125|052.88
01012025|501391|0000000000000104|0000000000091753|0000000000000104|0000000000091753|100.00
01012025|501421|0000000000000183|0000000000646810|0000000000000183|0000000000646810|100.00
01012025|501423|0000000000001461|0000000002106155|0000000000001461|0000000002106155|100.00
01012025|501425|0000000000002434|0000000005477474|0000000000023490|0000000052564780|010.36
01012025|501430|0000000000000078|0000000000146789|0000000000000092|0000000000172864|084.78
01012025|501455|0000000000189952|0000000052407757|0000000000812719|0000000227363052|023.37
01012025|501477|0000000000000907|0000000000272207|0000000000000907|0000000000272207|100.00
01012025|501622|0000000000000042|0000000000003705|0000000000000042|0000000000003705|100.00
01012025|501700|0000000000050882|0000000000782566|0000000000073289|0000000001111348|069.43
01012025|501831|0000000000003403|0000000000921873|0000000000003799|0000000001006220|089.58
01012025|501833|0000000000001375|0000000000040288|0000000000002244|0000000000065141|061.27
01012025|501848|0000000000026709|0000000003148992|0000000000039475|0000000004645287|067.66
01012025|501945|0000000000000445|0000000000002376|0000000000000445|0000000000002376|100.00
01012025|502015|0000000000021727|0000000001093955|0000000000029031|0000000001475628|074.84
01012025|502090|0000000000002679|0000000000606660|0000000000003225|0000000000727798|083.07
01012025|502133|0000000000000738|0000000000058000|0000000000000772|0000000000060585|095.60
01012025|502137|0000000000000123|0000000000078813|0000000000000136|0000000000087070|090.44
01012025|502157|0000000000002796|0000000002800055|0000000000005302|0000000005296863|052.73
01012025|502168|0000000000006467|0000000001446992|0000000000007330|0000000001630107|088.23
01012025|502175|0000000000001555|0000000000183102|0000000000004406|0000000000521359|035.29
01012025|502180|0000000000012531|0000000001064133|0000000000029312|0000000002482047|042.75
01012025|502219|0000000000005205|0000000002933352|0000000000005205|0000000002933352|100.00
01012025|502250|0000000000000006|0000000000002932|0000000000000006|0000000000002932|100.00
01012025|502281|0000000000016787|0000000000355885|0000000000024148|0000000000510843|069.52
01012025|502294|0000000000000572|0000000000027737|0000000000000834|0000000000041500|068.59
01012025|502330|0000000000004897|0000000000463061|0000000000009503|0000000000906372|051.53
01012025|502355|0000000000000389|0000000001116314|0000000000002293|0000000006621557|016.96
01012025|502420|0000000000038718|0000000001432954|0000000000063407|0000000002347624|061.06
01012025|502445|0000000000001775|0000000000125983|0000000000001775|0000000000125983|100.00
01012025|502448|0000000000028256|0000000000063147|0000000000028256|0000000000063147|100.00
01012025|502450|0000000000001361|0000000000425585|0000000000002672|0000000000835958|050.94
01012025|502587|0000000000000844|0000000000059080|0000000000001019|0000000000070945|082.83
01012025|502589|0000000000000058|0000000000008582|0000000000000059|0000000000008142|098.30
01012025|502820|0000000000002388|0000000000255278|0000000000005725|0000000000610466|041.71
01012025|502865|0000000000001725|0000000000812130|0000000000002415|0000000001133335|071.43
01012025|502873|0000000000000335|0000000000043366|0000000000000453|0000000000058734|073.95
01012025|502893|0000000000000243|0000000000024847|0000000000000243|0000000000025484|100.00
01012025|502901|0000000000004036|0000000000553580|0000000000004036|0000000000553580|100.00
01012025|502937|0000000000000789|0000000000173738|0000000000001670|0000000000366184|047.25
01012025|502958|0000000000000009|0000000000065025|0000000000000009|0000000000064201|100.00
01012025|502986|0000000000001343|0000000000678484|0000000000003564|0000000001806504|037.68
01012025|503031|0000000000019446|0000000000857180|0000000000037122|0000000001624357|052.38
01012025|503092|0000000000000728|0000000000024236|0000000000000733|0000000000026259|099.32
01012025|503100|0000000000005249|0000000008333575|0000000000009333|0000000014934054|056.24
01012025|503101|0000000000000614|0000000000368953|0000000000001070|0000000000637350|057.38
01012025|503127|0000000000000004|0000000000021924|0000000000000005|0000000000027675|080.00
01012025|503162|0000000000002107|0000000000444367|0000000000002121|0000000000451836|099.34
01012025|503169|0000000000000234|0000000000060852|0000000000000510|0000000000133461|045.88
01012025|503229|0000000000000070|0000000000014393|0000000000000070|0000000000014393|100.00
01012025|503310|0000000000014730|0000000010612229|0000000000054112|0000000039319805|027.22
01012025|503349|0000000000000015|0000000000112485|0000000000000015|0000000000112491|100.00
01012025|503624|0000000000002502|0000000000026196|0000000000002663|0000000000027935|093.95
01012025|503641|0000000000009919|0000000000141247|0000000000013691|0000000000195978|072.45
01012025|503657|0000000000011222|0000000000266299|0000000000016781|0000000000400661|066.87
01012025|503663|0000000000305486|0000000001078749|0000000000305486|0000000001078749|100.00
01012025|503675|0000000000137320|0000000000192866|0000000000137320|0000000000192866|100.00
01012025|503681|0000000000000030|0000000005470251|0000000000000047|0000000008551216|063.83
01012025|503685|0000000000000946|0000000000030358|0000000000001341|0000000000042325|070.54
01012025|503722|0000000000001366|0000000000200256|0000000000001926|0000000000283878|070.92
01012025|503776|0000000000000126|0000000000007317|0000000000000126|0000000000007513|100.00
01012025|503804|0000000000001509|0000000000591227|0000000000001834|0000000000722678|082.28
01012025|503806|0000000000000500|0000000001106075|0000000000001420|0000000003152806|035.21
01012025|503811|0000000000011440|0000000010007140|0000000000025839|0000000022506583|044.27
01012025|503816|0000000000007804|0000000000742395|0000000000010073|0000000000953054|077.47
01012025|503837|0000000000002900|0000000000048957|0000000000002900|0000000000048957|100.00
01012025|503863|0000000000000229|0000000000002559|0000000000000229|0000000000002559|100.00
01012025|503960|0000000000000208|0000000000790276|0000000000000616|0000000002320941|033.77
01012025|504000|0000000000087753|0000000010420669|0000000000128568|0000000015326259|068.25
01012025|504028|0000000000010662|0000000001511135|0000000000010662|0000000001511135|100.00
01012025|504036|0000000000007291|0000000010293799|0000000000012539|0000000018064029|058.15
01012025|504058|0000000000000157|0000000000088368|0000000000000244|0000000000136022|064.34
01012025|504067|0000000000005303|0000000003961076|0000000000014606|0000000010999733|036.31
01012025|504076|0000000000044409|0000000004479980|0000000000058604|0000000005775352|075.78
01012025|504080|0000000000000023|0000000000039077|0000000000000023|0000000000038162|100.00
