TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-02-05,2024-02-05,CM,BSE,STK,524580,INE686C01014,PRIYALT,X,,,,,PRIYA LTD.,13.25,13.26,13.25,13.26,13.26,13.23,,13.26,,,104,1378.00,4,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524582,INE314D01011,TIRUSTA,XT,,,,,TIRUPATI STARCH & CHEMICALS LT,149.80,149.80,145.00,149.60,149.60,147.00,,149.60,,,2974,443863.00,15,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524590,INE422G01015,HEMORGANIC,XT,,,,,HEMO ORGANIC LIMITED,6.94,7.43,6.73,7.43,7.43,7.08,,7.43,,,20451,149096.00,80,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524592,INE263B01022,JDORGOCHEM,XT,,,,,JD ORGOCHEM LTD.,9.14,9.14,8.73,8.77,8.77,8.71,,8.77,,,1000,8856.00,9,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524594,INE994D01010,ASHOKALC,XT,,,,,ASHOK ALCO-CHEM LTD.,207.90,207.90,207.90,207.90,207.90,212.10,,207.90,,,158,32848.00,6,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524598,INE542B01011,AKSHARCHEM,B,,,,,AKSHARCHEM (INDIA) LTD.,280.95,285.00,273.00,274.50,275.50,279.25,,274.45,,,2616,731613.00,250,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524602,INE875N01036,BANDARAM,XT,,,,,BANDARAM PHARMA PACKTECH LIMIT,32.22,32.22,32.22,32.22,32.22,32.22,,32.22,,,110,3544.00,1,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524604,INE276T01018,ADLINE,P,,,,,ADLINE CHEM LAB LIMITED,27.00,27.00,27.00,27.00,27.00,26.45,,27.00,,,1000,27000.00,5,F1,100,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524606,INE415H01017,BERLDRG,X,,,,,BERYL DRUGS LTD.,29.30,34.87,26.00,32.87,33.20,29.65,,32.87,,,52110,1703249.00,329,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524614,INE056E01024,INDXTRA,XT,,,,,IEL LIMITED,9.97,9.97,9.97,9.97,9.97,10.17,,9.97,,,30381,302898.00,200,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524622,INE532B01020,ISTRNETWK,XT,,,,,ISTREET NETWORK LIMITED,2.81,2.81,2.81,2.81,2.81,2.86,,2.81,,,2900,8149.00,17,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524624,INE076D01016,GAGAN,XT,,,,,GAGAN GASES LTD.,25.00,25.00,25.00,25.00,25.00,24.92,,25.00,,,4345,108625.00,53,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524628,INE750B01010,PARKERAC,XT,,,,,PARKER AGROCHEM EXPORTS LTD.,25.36,25.36,25.36,25.36,25.36,25.85,,25.36,,,1718,43568.00,10,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524632,INE551C01028,SHUKRAPHAR,XT,,,,,Shukra Pharmaceuticals Limited,163.95,163.95,151.00,151.30,152.00,158.90,,151.30,,,25038,3838571.00,389,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524634,INE058F01019,ALUFLUOR,X,,,,,ALUFLUORIDE LTD.,534.40,534.40,515.00,518.00,518.00,523.15,,518.00,,,8135,4223787.00,237,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524636,INE102E01018,OXYGENTAPH,X,,,,,OXYGENTA PHARMACEUTICAL LIMITE,34.00,34.00,30.40,32.74,32.75,33.70,,32.74,,,3424,107890.00,40,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524640,INE078I01011,ARCHITORG,X,,,,,ARCHIT ORGANOSYS LTD.,54.08,54.35,51.80,52.01,52.05,53.02,,52.01,,,82469,4343810.00,400,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524642,INE528E01022,SIKOZY,XT,,,,,SIKOZY REALTORS LIMITED,1.28,1.28,1.28,1.28,1.28,1.34,,1.28,,,250,320.00,3,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524648,INE760F01028,INDOAMIN,B,,,,,INDO AMINES LTD.,167.15,172.70,163.95,164.50,164.70,171.75,,164.75,,,54185,9066675.00,1652,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524652,INE788B01028,INDSWFTLTD,B,,,,,IND-SWIFT LTD.,19.20,19.45,18.48,18.62,18.60,18.64,,18.71,,,22743,431617.00,148,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524654,INE936B01015,NATCAPSUQ,X,,,,,NATURAL CAPSULES LTD.,359.90,360.00,354.00,354.80,355.95,356.50,,354.80,,,11195,3976910.00,198,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524661,INE331C01017,WELCURE,X,,,,,WELCURE DRUGS & PHARMACEUTICAL,5.14,5.14,4.80,4.80,4.80,5.05,,4.80,,,43701,222137.00,232,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524663,INE994B01014,BIBCL,B,,,,,BHARAT IMMUNOLOGICALS & BIOLOG,36.95,37.00,35.11,35.30,35.45,36.69,,35.30,,,267976,9671340.00,1021,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524667,INE035D01020,SOTL,B,,,,,SAVITA OIL TECHNOLOGIES LTD.,424.55,427.05,390.10,396.95,396.80,424.25,,397.30,,,42945,17425511.00,2412,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524669,INE782E01017,HESTERBIO,B,,,,,HESTER BIOSCIENCES LTD.,1460.05,1460.05,1420.00,1438.55,1444.90,1471.60,,1439.25,,,1735,2488740.00,427,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524675,INE645C01010,KABSON,XT,,,,,KABSONS INDUSTRIES LTD.,24.85,24.85,24.85,24.85,24.85,25.35,,24.85,,,4423,109911.00,38,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524687,INE473E01021,BASANTGL,X,,,,,BASANT AGRO TECH (INDIA) LTD.,25.05,25.50,23.30,24.97,24.97,24.58,,24.97,,,879744,21947843.00,2366,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524703,INE751D01014,SANDUPHQ,X,,,,,SANDU PHARMACEUTICALS LTD.,72.00,72.00,70.50,70.72,70.50,72.14,,70.72,,,8151,581592.00,88,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524709,INE295D01020,NACLIND,B,,,,,NACL Industries Limited,74.50,77.49,73.55,74.17,74.16,74.07,,74.24,,,19633,1465662.00,333,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524711,INE427C01021,VISTAPH,Z,,,,,VISTA PHARMACEUTICALS LTD.,15.35,16.00,15.01,15.24,15.89,15.66,,15.24,,,26364,409297.00,78,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524715,INE044A01036,SUNPHARMA,A,,,,,SUN PHARMACEUTICAL INDUSTRIES,1429.30,1466.45,1425.00,1463.90,1463.90,1417.20,,1463.80,,,66918,97303738.00,4968,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524717,INE150C01011,TITANBIO,X,,,,,TITAN BIOTECH LTD.,504.90,514.75,486.60,505.40,505.40,498.15,,505.40,,,22359,11294810.00,552,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524731,INE354A01013,JENBURPH,X,,,,,JENBURKT PHARMACEUTICALS LTD.,850.00,869.80,840.00,858.50,860.00,848.80,,858.50,,,4163,3578771.00,163,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524735,INE475B01022,HIKAL,A,,,,,HIKAL LTD.,294.20,294.20,289.20,290.45,291.00,290.65,,290.40,,,16459,4793895.00,782,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524742,INE475E01026,CAPLIPOINT,A,,,,,CAPLIN POINT LABORATORIES LTD.,1393.10,1420.40,1390.00,1402.50,1393.65,1399.25,,1402.50,,,4683,6567764.00,591,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524743,INE771F01025,FISCHER,XT,,,,,FISCHER CHEMIC LTD.,326.90,326.90,326.90,326.90,326.90,320.50,,326.90,,,263,85974.00,3,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524748,INE302F01011,LINKPH,X,,,,,LINK PHARMA CHEM LTD.,49.03,49.20,46.87,47.47,47.40,48.07,,47.47,,,7819,378360.00,54,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524752,INE643N01012,DECIPHER,X,,,,,DECIPHER LABS LIMITED,18.55,19.48,18.50,19.02,19.02,18.86,,19.02,,,17244,324476.00,200,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524768,INE634B01016,EMMESSA,X,,,,,EMMESSAR BIOTECH & NUTRITION L,31.50,31.50,27.51,28.34,28.34,30.56,,28.34,,,6988,202985.00,84,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524774,INE887E01022,NGLFINE,B,,,,,NGL FINE-CHEM LTD.,1929.65,1930.00,1889.00,1906.90,1898.80,1919.50,,1902.95,,,403,768014.00,160,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524790,INE334C01029,EVERESTO,X,,,,,EVEREST ORGANICS LTD.,150.45,150.45,143.80,145.20,144.20,147.50,,145.20,,,5161,759661.00,74,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524804,INE406A01037,AUROPHARMA,A,,,,,AUROBINDO PHARMA LTD.,1050.20,1074.00,1008.90,1018.05,1018.05,1066.35,,1018.25,,,1366756,1443653687.00,6661,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524808,INE037C01010,PHYTO,XT,,,,,PHYTO CHEM (INDIA) LTD.,43.58,44.48,40.60,40.60,40.60,42.73,,40.60,,,1913,78737.00,37,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524816,INE987B01026,NATCOPHARM,A,,,,,NATCO PHARMA LTD.,861.15,872.25,861.15,869.20,868.30,859.15,,869.30,,,39895,34625406.00,2318,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524818,INE457C01010,DYNAMIND,X,,,,,DYNAMIC INDUSTRIES LTD.,76.99,76.99,73.00,73.24,73.24,73.79,,73.24,,,5503,409213.00,60,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524820,INE305C01029,PANAMAPET,B,,,,,PANAMA PETROCHEM LTD.,334.45,334.45,312.15,313.75,315.80,333.60,,314.50,,,35755,11480819.00,1276,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524824,INE083D01012,BALPHARMA,B,,,,,BAL PHARMA LTD.,127.40,130.00,123.90,126.00,124.50,126.30,,125.15,,,17631,2237326.00,487,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,524828,INE278D01018,BDH,X,,,,,BDH INDUSTRIES LTD.,233.00,258.80,233.00,239.95,239.95,236.80,,239.95,,,48025,11633265.00,305,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526001,INE593O01017,JAUSPOL,XT,,,,,JAUSS POLYMERS LTD.,8.13,8.50,8.13,8.50,8.50,8.55,,8.50,,,400,3263.00,6,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526025,INE064L01015,GLOBUSCON,X,,,,,GLOBUS CONSTRUCTORS & DEVELOPE,18.95,19.00,18.10,18.54,18.60,18.55,,18.54,,,54947,1012967.00,248,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526027,INE144D01012,CUBEXTUB,T,,,,,CUBEX TUBINGS LTD.,74.65,74.65,74.65,74.65,74.65,73.19,,75.08,,,2940,219471.00,14,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526043,INE809B01014,POLYCHMP,X,,,,,POLYMECHPLAST MACHINES LTD.,56.50,57.60,55.25,56.71,56.66,56.14,,56.71,,,2301,130491.00,53,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526071,INE395F01023,STELLANT,XT,,,,,STELLANT SECURITIES (INDIA) LT,14.40,14.40,14.40,14.40,14.40,14.40,,14.40,,,367,5284.00,2,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526073,INE020S01012,GALXBRG,XT,,,,,GALAXY BEARINGS LTD.,1607.95,1666.00,1590.00,1615.25,1615.25,1588.05,,1615.25,,,3265,5264835.00,263,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526081,INE895E01017,SCAGRO,XT,,,,,SC Agrotech Limited,15.96,15.96,15.21,15.50,15.50,15.53,,15.50,,,4889,76166.00,47,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526095,INE427E01027,RALEGRA,X,,,,,RAVILEELA GRANITES LTD.,40.00,40.82,36.95,39.47,39.46,38.88,,39.47,,,2540,97372.00,32,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526113,INE602H01010,UNRYLMA,XT,,,,,UNIROYAL MARINE EXPORTS LTD.,13.65,14.03,12.72,14.02,14.02,13.37,,14.02,,,1359,18191.00,33,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526115,INE327D01013,KARANWO,XT,,,,,KARAN WOO-SIN LTD.,5.98,5.98,5.76,5.76,5.76,5.87,,5.76,,,497,2966.00,5,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526117,INE011D01013,SHERVANI,X,,,,,SHERVANI INDUSTRIAL SYNDICATE,511.00,599.00,476.40,544.55,544.55,506.75,,544.55,,,6219,3259118.00,289,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526125,INE00HZ01011,BNHOLDINGS,XT,,,,,BN HOLDINGS LIMITED,184.90,184.90,184.85,184.90,184.90,181.30,,184.90,,,1516,280308.00,10,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526133,INE881B01054,SUPERTEX,X,,,,,SUPERTEX INDUSTRIES LTD.,13.47,14.28,13.47,14.16,14.16,12.99,,14.16,,,52564,737359.00,206,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526137,INE278C01010,SHETR,X,,,,,SHETRON LTD.,125.00,128.95,123.05,123.10,123.10,127.00,,123.10,,,5452,680316.00,100,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526139,INE773D01018,TRABI,XT,,,,,TRANSGENE BIOTEK LTD.,10.23,10.63,10.23,10.60,10.60,10.43,,10.60,,,233357,2453263.00,140,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526143,INE343A01016,MPL,X,,,,,MPL PLASTICS LTD.,20.10,20.10,18.30,19.85,19.85,19.25,,19.85,,,24919,474863.00,182,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526159,INE926C01022,NIKHILAD,X,,,,,NIKHIL ADHESIVES LTD.,138.00,141.95,135.00,135.60,137.50,137.75,,135.60,,,27013,3729587.00,382,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526161,INE175C01018,SPENTA,X,,,,,SPENTA INTERNATIONAL LTD.,146.25,150.00,146.25,146.25,146.25,153.90,,146.25,,,412,60259.00,20,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526169,INE678F01014,MULTIBASE,X,,,,,MULTIBASE INDIA LTD.,240.00,241.00,236.00,236.40,236.40,235.00,,236.40,,,8468,2010807.00,119,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526173,INE449C01025,ANDREWYU,B,,,,,ANDREW YULE & COMPANY LTD.,64.30,68.88,61.90,63.85,63.85,63.51,,63.85,,,3773644,249198567.00,8566,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526179,INE983C01015,LUDLOWJUT,X,,,,,LUDLOW JUTE & SPECIALITIES LTD,92.94,93.95,91.30,91.50,91.35,92.26,,91.50,,,27743,2551345.00,244,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526187,INE293C01019,ASHRAM,XT,,,,,ASHRAM ONLINE.COM LTD.,7.01,7.01,6.37,6.86,6.95,6.70,,6.86,,,21048,142311.00,150,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526193,INE618A01011,ROYALCU,XT,,,,,ROYAL CUSHION VINYL PRODUCTS L,32.25,32.25,31.66,31.66,31.66,32.25,,31.66,,,7524,239552.00,28,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526195,INE552E01014,NOGMIND,XT,,,,,NEOGEM INDIA LTD.,4.12,4.12,4.12,4.12,4.12,3.93,,4.12,,,19382,79853.00,77,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526211,INE170U01011,SURJIND,X,,,,,SURAJ INDUSTRIES LTD.,106.00,106.00,100.25,101.10,101.10,106.25,,101.10,,,10638,1091084.00,215,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526217,INE120D01012,HITECHCORP,B,,,,,Hitech Corporation Limited,245.75,245.75,236.45,240.00,240.00,241.50,,240.25,,,1955,466950.00,154,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526225,INE253C01013,BLOOM,XT,,,,,BLOOM DEKOR LTD.,10.74,10.74,9.95,10.74,10.74,10.23,,10.74,,,720,7401.00,7,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526227,INE816B01035,FILATEX,B,,,,,FILATEX INDIA LTD.,63.59,64.18,60.10,60.59,60.59,62.91,,60.55,,,205009,12761545.00,1247,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526231,INE307D01015,STDSFAC,XT,,,,,STANDARD SURFACTANTS LTD.,72.95,75.95,70.90,75.95,75.95,72.35,,75.95,,,3696,276884.00,29,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526237,INE902C01015,MORGAN,X,,,,,MORGAN VENTURES LTD.,45.10,45.10,42.11,44.35,43.99,43.77,,44.35,,,5133,225497.00,77,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526241,INE762C01021,AMRAPLIN,XT,,,,,AMRAPALI INDUSTRIES LTD.,16.76,18.46,16.72,16.81,17.55,17.60,,16.81,,,13210,221895.00,99,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526247,INE863B01011,PREMEXPLN,B,,,,,PREMIER EXPLOSIVES LTD.,1411.60,1411.60,1354.00,1379.10,1384.00,1402.90,,1384.10,,,8725,12041150.00,1147,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526251,INE033E01015,MIDEASTP,X,,,,,MID EAST PORTFOLIO MANAGEMENT,7.12,7.12,7.12,7.12,7.12,6.79,,7.12,,,1374,9782.00,6,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526263,INE835B01035,MOLDTECH,B,,,,,MOLD-TEK TECHNOLOGIES LTD.,282.50,282.50,270.85,272.65,273.00,279.60,,272.70,,,39204,10884976.00,1292,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526269,INE293N01016,CRSTCHM,XT,,,,,CRESTCHEM LTD.,72.50,76.44,70.00,75.87,75.86,73.00,,75.87,,,1764,130522.00,46,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526299,INE356A01018,MPHASIS,A,,,,,MPHASIS LTD.,2550.20,2557.00,2492.80,2500.70,2494.55,2561.25,,2500.65,,,25703,64532453.00,4178,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526301,INE047C01019,MEDINOV,XT,,,,,MEDINOVA DIAGNOSTIC SERVICES L,39.46,39.46,39.46,39.46,39.46,40.26,,39.46,,,2396,94546.00,17,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526315,INE410G01010,DIVSHKT,X,,,,,DIVYASHAKTI LIMITED,87.90,90.90,87.25,87.81,87.81,87.32,,87.81,,,17941,1583439.00,109,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526325,INE609C01024,ORIENTLTD,B,,,,,ORIENT PRESS LTD.,88.90,93.39,87.00,91.38,90.92,89.33,,92.14,,,11214,1011792.00,322,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526335,INE115F01017,SHREYASI,X,,,,,SHREYAS INTERMEDIATES LTD.,12.19,12.49,11.81,12.24,12.23,12.17,,12.24,,,12093,147665.00,38,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526345,INE744D01019,PANJON,X,,,,,PANJON LTD.,20.05,20.05,19.28,19.80,20.05,19.10,,19.80,,,49705,989999.00,181,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526355,INE138B01018,DUROPACK,XT,,,,,DUROPACK LTD.,97.97,98.81,92.65,98.81,98.81,94.11,,98.81,,,20345,1993298.00,158,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526365,INE967A01012,SWARNSAR,X,,,,,SWARNSARITA JEWELS INDIA LIMIT,35.88,40.60,33.99,39.67,39.95,35.18,,39.67,,,375853,14520691.00,914,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526367,INE460C01014,GANESHHOUC,B,,,,,GANESH HOUSING CORPORATION LTD,752.60,752.60,708.00,715.00,717.00,738.10,,716.40,,,10493,7551150.00,692,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526371,INE584A01023,NMDC,A,,,,,NMDC LTD.,240.25,246.95,237.30,241.45,241.45,235.50,,241.45,,,1666190,404463549.00,13562,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526373,INE908C01012,CINDHO,X,,,,,CINDRELLA HOTELS LTD.,61.50,61.70,60.00,60.25,60.25,59.69,,60.25,,,637,39069.00,27,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526381,INE529D01014,PATINTLOG,B,,,,,PATEL INTEGRATED LOGISTICS LTD,22.08,23.13,22.08,22.25,22.24,22.03,,22.25,,,89946,2030653.00,938,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526397,INE137C01018,ALPHAGEO,B,,,,,ALPHAGEO (INDIA) LTD.,355.00,363.30,335.20,337.80,336.85,355.60,,337.50,,,15702,5461674.00,975,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526407,INE299D01022,HAMPTON,B,,,,,HAMPTON SKY REALTY LIMITED,47.55,47.95,46.85,47.21,47.21,47.04,,47.21,,,438216,20727445.00,1233,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526409,INE301C01028,KKALPANAIND,X,,,,,KKALPANA INDUSTRIES (INDIA) LT,10.12,10.12,9.90,9.99,10.00,9.99,,9.99,,,85954,857407.00,202,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526415,INE870B01016,OKPLA,X,,,,,OK PLAY INDIA LTD.,176.90,176.90,169.00,172.60,172.60,171.20,,172.60,,,96248,16727206.00,883,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526423,INE479D01038,KRITI,B,,,,,KRITI INDUSTRIES (INDIA) LTD.,134.75,134.75,125.35,126.15,126.15,133.60,,126.35,,,37531,4869708.00,1109,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526431,INE662D01013,WELTI,XT,,,,,WELTERMAN INTERNATIONAL LTD.,17.87,17.87,17.87,17.87,17.87,18.23,,17.87,,,2296,41029.00,5,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526433,INE867C01010,ASMTEC,X,,,,,ASM TECHNOLOGIES LTD.,465.00,469.00,460.25,460.30,460.25,464.30,,460.30,,,6389,2957799.00,297,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526435,INE759I01024,PERFEPA,X,,,,,PERFECTPAC LTD.,111.95,112.25,105.00,106.50,105.00,109.90,,106.50,,,2594,282832.00,56,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526439,INE267C01013,AMBIT,XT,,,,,AMBITIOUS PLASTOMAC COMPANY LT,7.24,7.24,7.23,7.23,7.23,6.90,,7.23,,,1099,7955.00,2,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526441,INE515B01025,VISIONCINE,X,,,,,VISION CINEMAS LTD.,1.46,1.46,1.40,1.40,1.40,1.47,,1.40,,,50188,71224.00,111,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526445,INE007C01021,INDRANIB,XT,,,,,INDRAYANI BIOTECH LTD.,72.01,78.99,72.01,75.12,76.20,75.79,,75.12,,,43777,3286264.00,320,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526468,INE940E01011,EUROLED,XT,,,,,EURO LEDER FASHION LTD.,26.01,26.01,24.23,24.25,24.25,25.50,,24.25,,,2620,64039.00,25,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526471,INE391C01011,WINSOMBR,XT,,,,,WINSOME BREWERIES LTD.,24.83,24.83,24.83,24.83,24.83,24.35,,24.83,,,40119,996154.00,110,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526473,INE152E01013,ELEFLOR,X,,,,,ELEGANT FLORICULTURE & AGROTEC,7.28,7.52,7.03,7.08,7.08,7.28,,7.08,,,57033,408233.00,322,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526477,INE118B01010,SAENTER,XT,,,,,SOUTH ASIAN ENTERPRISES LTD.,35.00,35.00,35.00,35.00,35.00,35.00,,35.00,,,1,35.00,1,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526479,INE765B01018,SKYIND,X,,,,,SKY INDUSTRIES LTD.,74.90,75.98,72.35,74.73,75.00,73.97,,74.73,,,5485,409299.00,67,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526481,INE245B01011,PHOENXINTL,XT,,,,,PHOENIX INTERNATIONAL LTD.,41.00,43.39,41.00,42.57,42.40,41.41,,42.57,,,6457,278066.00,76,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526490,INE206C01029,PRATIK,XT,,,,,PRATIK PANELS LTD.,9.28,9.28,9.28,9.28,9.28,9.28,,9.28,,,6200,57536.00,15,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526492,INE582D01013,RISHIROOP,X,,,,,Rishiroop Limited,147.20,147.20,143.00,145.00,143.25,146.75,,145.00,,,6622,956479.00,97,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526494,INE818D01011,PROMACT,X,,,,,PROMACT IMPEX LIMITED,8.79,9.22,8.46,8.87,8.90,8.79,,8.87,,,11423,99669.00,84,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526500,INE398F01019,STRGRENWO,X,,,,,STERLING GREEN WOODS LTD.,41.90,42.00,38.75,41.99,42.00,40.00,,41.99,,,6378,264793.00,64,F1,1,,,,,
2024-02-05,2024-02-05,CM,BSE,STK,526504,INE796B01013,DOLPHMED,XT,,,,,DOLPHIN MEDICAL SERVICES LTD.,2.59,2.59,2.59,2.59,2.59,2.47,,2.59,,,22586,58497.00,68,F1,1,,,,,
