DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
02012024|500117|000446922|0000000025796338|001230579|0000000071374126|036.32
02012024|500119|000043949|0000000011672855|000090000|0000000023812565|048.83
02012024|500120|000002693|0000000001448027|000003690|0000000001986133|072.98
02012024|500123|000000515|0000000004328678|000000741|0000000006293349|069.50
02012024|500124|000005899|0000000034950691|000012551|0000000074237314|047.00
02012024|500125|000004386|0000000002453967|000010803|0000000006033036|040.60
02012024|500126|000000097|0000000000480509|000000149|0000000000736839|065.10
02012024|500128|000115752|0000000012773234|000195655|0000000021546510|059.16
02012024|500133|000000128|0000000000747796|000000234|0000000001359807|054.70
02012024|500135|000029338|0000000005808924|000056256|0000000011162563|052.15
02012024|500136|000037955|0000000003635710|000052820|0000000005021350|071.86
02012024|500142|000009932|0000000000078066|000012393|0000000000098957|080.14
02012024|500143|000000631|0000000000069000|000000765|0000000000081159|082.48
02012024|500144|000006446|0000000006712220|000012607|0000000013163869|051.13
02012024|500147|000003543|0000000010647778|000005556|0000000016748728|063.77
02012024|500148|000002486|0000000001209937|000007913|0000000003828529|031.42
02012024|500150|000000268|0000000001016189|000000362|0000000001367676|074.03
02012024|500151|000002244|0000000000113146|000002244|0000000000113146|100.00
02012024|500153|000019543|0000000003092680|000029421|0000000004691759|066.43
02012024|500159|000055051|0000000007181403|000071597|0000000008989943|076.89
02012024|500160|002892772|0000000037056410|006331247|0000000077765408|045.69
02012024|500163|000003750|0000000008082938|000009239|0000000019949861|040.59
02012024|500164|000030581|0000000024544311|000094102|0000000075642609|032.50
02012024|500165|000011157|0000000003762141|000021274|0000000007128301|052.44
02012024|500166|000006594|0000000001296381|000008536|0000000001673551|077.25
02012024|500168|000007422|0000000009895382|000012215|0000000016292195|060.76
02012024|500170|000090578|0000000004715491|000342007|0000000017730728|026.48
02012024|500171|000023388|0000000014309948|000050324|0000000030608881|046.47
02012024|500173|000005065|0000000000492876|000007442|0000000000726793|068.06
02012024|500174|000006869|0000000000032560|000009049|0000000000043731|075.91
02012024|500179|000144864|0000000003011723|000244246|0000000005043132|059.31
02012024|500180|001221079|0000002074918491|001377378|0000002338852093|088.65
02012024|500182|000005549|0000000022688752|000016067|0000000065567970|034.54
02012024|500183|001038744|0000000088438665|002437850|0000000206320577|042.61
02012024|500184|000170064|0000000056937428|000325432|0000000108095474|052.26
02012024|500185|001015816|0000000029235185|004624887|0000000134033164|021.96
02012024|500186|000025765|0000000004601629|000062526|0000000011282059|041.21
02012024|500187|000020416|0000000017083088|000039694|0000000033506452|051.43
02012024|500188|000036873|0000000011697960|000092201|0000000029133877|039.99
02012024|500189|000000324|0000000000046057|000000427|0000000000060966|075.88
02012024|500191|000004612|0000000000242868|000004612|0000000000242868|100.00
02012024|500192|000017194|0000000000049863|000020687|0000000000059939|083.11
02012024|500193|000141105|0000000004059591|000247161|0000000007116280|057.09
02012024|500199|000001488|0000000000733733|000003357|0000000001642932|044.33
02012024|500201|000029151|0000000024666119|000078908|0000000066466691|036.94
02012024|500202|000001903|0000000000021931|000001903|0000000000021931|100.00
02012024|500206|000001026|0000000000041091|000001026|0000000000041091|100.00
02012024|500207|000010300|0000000000546209|000020466|0000000001088526|050.33
02012024|500209|000219035|0000000336207774|000309575|0000000474630946|070.75
02012024|500210|000000170|0000000000527068|000000312|0000000000967482|054.49
02012024|500213|000035506|0000000018060127|000040534|0000000019941814|087.60
02012024|500214|000016568|0000000009161276|000038769|0000000021554526|042.74
02012024|500215|000000135|0000000000115668|000000143|0000000000122423|094.41
02012024|500219|000070742|0000000004410057|000203173|0000000012710490|034.82
02012024|500223|007532882|0000000023502592|008479447|0000000025801997|088.84
02012024|500227|000001025|0000000000665430|000002218|0000000001457374|046.21
02012024|500228|000020272|0000000017638668|000045341|0000000039455402|044.71
02012024|500231|000025724|0000000002109111|000061606|0000000005033904|041.76
02012024|500233|000005763|0000000007490748|000011573|0000000014963889|049.80
02012024|500234|000003058|0000000000782696|000004774|0000000001209949|064.06
02012024|500235|000004304|0000000002306299|000022902|0000000012389912|018.79
02012024|500236|000024603|0000000000043260|000024603|0000000000043260|100.00
02012024|500238|000000759|0000000001028294|000001595|0000000002165926|047.59
02012024|500239|000004953|0000000000168601|000008611|0000000000291011|057.52
02012024|500240|000015242|0000000002096538|000024830|0000000003395368|061.39
02012024|500241|000000887|0000000000799187|000001747|0000000001569873|050.77
02012024|500243|000000120|0000000000427434|000000185|0000000000652580|064.86
02012024|500245|000016191|0000000008878335|000028399|0000000015517110|057.01
02012024|500246|000011270|0000000001448798|000011270|0000000001448798|100.00
02012024|500247|000068856|0000000128409555|000148756|0000000279357695|046.29
02012024|500249|000000989|0000000003468077|000001683|0000000005858204|058.76
02012024|500250|000000874|0000000001086732|000001664|0000000002071983|052.52
02012024|500251|000002675|0000000008014033|000009414|0000000028043454|028.42
02012024|500252|000000118|0000000001598847|000000307|0000000004173195|038.44
02012024|500253|000018950|0000000010599683|000082466|0000000046200945|022.98
02012024|500257|000050308|0000000070184691|000251406|0000000347550270|020.01
02012024|500259|000002823|0000000000345036|000002823|0000000000345036|100.00
02012024|500260|000001583|0000000001613236|000006477|0000000006518720|024.44
02012024|500262|000006598|0000000000066753|000006598|0000000000066753|100.00
02012024|500264|000028793|0000000004065572|000043561|0000000006132664|066.10
02012024|500265|000008330|0000000007543232|000013936|0000000012691294|059.77
02012024|500266|000000088|0000000000642405|000000216|0000000001584323|040.74
02012024|500267|000007034|0000000001810913|000007034|0000000001810913|100.00
02012024|500268|000038513|0000000003004785|000099395|0000000007723049|038.75
02012024|500270|000003640|0000000000719628|000005263|0000000001042969|069.16
02012024|500271|000005596|0000000005219110|000018507|0000000017480079|030.24
02012024|500277|000004452|0000000000039687|000004452|0000000000039687|100.00
02012024|500279|000041370|0000000000661166|000041370|0000000000661166|100.00
02012024|500280|000004255|0000000001899645|000005587|0000000002483823|076.16
02012024|500284|000004917|0000000000840562|000007376|0000000001240961|066.66
02012024|500285|002143175|0000000128440478|003397331|0000000204288186|063.08
02012024|500288|000437408|0000000021533596|000983115|0000000048303335|044.49
02012024|500290|000000118|0000000015336761|000000470|0000000060719257|025.11
02012024|500292|000014724|0000000003412287|000030889|0000000007150106|047.67
02012024|500294|000172873|0000000028904366|000360353|0000000060093422|047.97
02012024|500295|000442864|0000000114281056|000803779|0000000206255521|055.10
02012024|500296|000001256|0000000000361540|000001918|0000000000554597|065.48
02012024|500298|000002389|0000000002445261|000002881|0000000002945393|082.92
02012024|500300|000015046|0000000031610142|000024818|0000000052359978|060.63
02012024|500302|000010874|0000000010162841|000032871|0000000030598861|033.08
02012024|500304|000026395|0000000003032786|000057240|0000000006578019|046.11
02012024|500306|000116312|0000000013544533|000129521|0000000015071258|089.80
02012024|500307|000006231|0000000002518259|000008404|0000000003421881|074.14
02012024|500312|000198671|0000000041124897|000791929|0000000164239167|025.09
02012024|500313|000042409|0000000001408827|000042409|0000000001408826|100.00
02012024|500314|000040458|0000000004968243|000089992|0000000011013144|044.96
02012024|500317|000022039|0000000000800016|000053137|0000000001909717|041.48
02012024|500319|000013373|0000000001119989|000016382|0000000001346075|081.63
02012024|500322|000000125|0000000000010636|000000125|0000000000010636|100.00
02012024|500325|000033574|0000000087658357|000086186|0000000223451913|038.96
02012024|500327|000219063|0000000002933254|000334540|0000000004462144|065.48
02012024|500330|000001830|0000000003145679|000004731|0000000008162808|038.68
02012024|500331|000008062|0000000022064888|000012389|0000000033520691|065.07
02012024|500333|000003337|0000000004393995|000003639|0000000004776629|091.70
02012024|500335|000002764|0000000004061007|000004671|0000000006890519|059.17
02012024|500336|000010592|0000000008192912|000039792|0000000030519262|026.62
02012024|500337|000000620|0000000000106857|000000816|0000000000139905|075.98
02012024|500338|000015407|0000000002807926|000031432|0000000005754221|049.02
02012024|500339|000035511|0000000005488226|000076280|0000000011744997|046.55
02012024|500342|000179280|0000000007180960|000179280|0000000007180960|100.00
02012024|500343|000012830|0000000000512944|000017142|0000000000690894|074.85
02012024|500346|000022458|0000000001110998|000027324|0000000001380147|082.19
02012024|500350|000004180|0000000000902253|000007038|0000000001515525|059.39
02012024|500354|000253338|0000000019185287|000645400|0000000048169319|039.25
02012024|500355|000185501|0000000048860964|000341456|0000000089494803|054.33
02012024|500356|000287548|0000000005822847|000404397|0000000008070241|071.11
02012024|500357|000000035|0000000000000774|000000035|0000000000000774|100.00
02012024|500358|000001974|0000000000012022|000001974|0000000000012021|100.00
02012024|500360|000000968|0000000000073898|000001452|0000000000108852|066.67
02012024|500365|000209136|0000000008214863|000273930|0000000010694385|076.35
02012024|500367|000050017|0000000004071884|000060121|0000000004892119|083.19
02012024|500368|000021884|0000000034209069|000037396|0000000058216589|058.52
02012024|500370|000003864|0000000000228164|000003864|0000000000228164|100.00
02012024|500378|000045381|0000000020092438|000122318|0000000053571878|037.10
02012024|500380|000001437|0000000001280583|000003343|0000000002971528|042.99
02012024|500387|000000124|0000000003481604|000000513|0000000014452935|024.17
02012024|500388|000000200|0000000000007810|000000200|0000000000007810|100.00
02012024|500390|000090029|0000000018717030|000225643|0000000047052330|039.90
02012024|500400|000336258|0000000110847450|000946985|0000000310781737|035.51
02012024|500402|000012402|0000000001123350|000012402|0000000001123350|100.00
02012024|500403|000000399|0000000000489773|000000931|0000000001151232|042.86
02012024|500404|000016951|0000000003558015|000031913|0000000006720195|053.12
02012024|500405|000002405|0000000001316257|000003036|0000000001675704|079.22
02012024|500407|000000556|0000000001328729|000000961|0000000002317097|057.86
02012024|500408|000004544|0000000039577559|000008496|0000000073839948|053.48
02012024|500410|000014377|0000000032604161|000033709|0000000075760274|042.65
02012024|500411|000001505|0000000004623586|000003798|0000000011725692|039.63
02012024|500412|000050414|0000000011932994|000122337|0000000028859777|041.21
02012024|500413|000148796|0000000021806054|000247511|0000000035660717|060.12
02012024|500414|000082776|0000000014164562|000082776|0000000014164562|100.00
02012024|500418|000001086|0000000000125162|000001186|0000000000137213|091.57
02012024|500420|000001259|0000000002922958|000007315|0000000016879211|017.21
02012024|500422|000006362|0000000000178455|000007365|0000000000206143|086.38
02012024|500425|000147214|0000000078111749|000280599|0000000147867564|052.46
02012024|500426|000043342|0000000000093802|000043342|0000000000093802|100.00
02012024|500429|000002408|0000000000395996|000002503|0000000000408458|096.20
02012024|500439|000000059|0000000000187025|000000086|0000000000270981|068.60
02012024|500440|000092858|0000000057228386|000191308|0000000117648665|048.54
02012024|500444|000004288|0000000003063776|000013889|0000000009920821|030.87
02012024|500449|001400356|0000000089104653|003026358|0000000189228177|046.27
02012024|500450|000000033|0000000000031098|000000033|0000000000031098|100.00
02012024|500456|000022818|0000000000860467|000035287|0000000001324216|064.66
02012024|500458|000012795|0000000000107609|000012795|0000000000107609|100.00
02012024|500459|000000163|0000000002827578|000000377|0000000006519003|043.24
02012024|500460|000015683|0000000003131111|000040420|0000000007867164|038.80
02012024|500463|000017334|0000000004997022|000017334|0000000004997022|100.00
02012024|500464|000002768|0000000000401084|000003688|0000000000535629|075.05
02012024|500467|000022355|0000000003764157|000022355|0000000003764157|100.00
02012024|500469|000136412|0000000020727804|000371653|0000000057100097|036.70
02012024|500470|001191317|0000000166248288|002589594|0000000360216759|046.00
02012024|500472|000000325|0000000001472657|000000522|0000000002387874|062.26
02012024|500477|000965114|0000000174154822|002715309|0000000497361571|035.54
02012024|500480|000003894|0000000007631267|000007509|0000000014669188|051.86
02012024|500483|000004115|0000000007153928|000011389|0000000019924099|036.13
02012024|500488|000000197|0000000004594937|000000548|0000000012696309|035.95
02012024|500490|000000242|0000000001889246|000000656|0000000005119626|036.89
02012024|500493|000006292|0000000007801451|000021245|0000000026354806|029.62
02012024|500495|000011580|0000000033439566|000020358|0000000059236749|056.88
02012024|500500|000052330|0000000000900600|000076742|0000000001320510|068.19
02012024|500510|000022111|0000000076041941|000040377|0000000139536805|054.76
02012024|500520|000071520|0000000118458576|000147317|0000000245300176|048.55
02012024|500530|000000276|0000000006164999|000000550|0000000012269731|050.18
02012024|500540|000008910|0000000000028110|000008910|0000000000028110|100.00
02012024|500547|000053114|0000000024233263|000129821|0000000058970706|040.91
02012024|500550|000001972|0000000007962936|000004809|0000000019293404|041.01
02012024|500570|000202624|0000000158968660|000604902|0000000477165074|033.50
02012024|500575|000172975|0000000172092828|000210148|0000000208670050|082.31
02012024|500620|000010576|0000000010347030|000026935|0000000026351431|039.26
02012024|500645|000020302|0000000014057105|000052958|0000000036747406|038.34
02012024|500650|000001542|0000000001455109|000001974|0000000001865980|078.12
02012024|500655|000000769|0000000001054184|000001045|0000000001437116|073.59
02012024|500660|000034255|0000000070210761|000064068|0000000130607300|053.47
02012024|500670|000018542|0000000014721421|000082177|0000000065232407|022.56
02012024|500672|000035296|0000000028197975|000051673|0000000040858724|068.31
02012024|500674|000001041|0000000008618804|000001251|0000000010262027|083.21
02012024|500680|000000456|0000000001956765|000000682|0000000002923746|066.86
02012024|500690|000267638|0000000076638142|001492237|0000000426176002|017.94
02012024|500696|000042498|0000000111068523|000078680|0000000206464172|054.01
02012024|500710|000003023|0000000007921923|000003315|0000000008651316|091.19
02012024|500730|000050943|0000000014421964|000129809|0000000036417935|039.24
02012024|500770|000073360|0000000082320924|000152826|0000000170923209|048.00
02012024|500777|000055390|0000000005555617|000099227|0000000009917254|055.82
02012024|500780|000005577|0000000001126833|000019731|0000000004046642|028.27
02012024|500790|000001946|0000000052991332|000004257|0000000116258249|045.71
02012024|500800|000016540|0000000018152650|000053482|0000000058496016|030.93
02012024|500820|000004728|0000000016030521|000011758|0000000039657492|040.21
02012024|500825|000001145|0000000006054932|000003878|0000000020454382|029.53
02012024|500830|000003723|0000000009311596|000007996|0000000019884481|046.56
02012024|500840|000082965|0000000022031356|000246677|0000000064536945|033.63
02012024|500850|000062116|0000000027231655|000145279|0000000063183550|042.76
02012024|500870|000120201|0000000022724000|000507390|0000000096096453|023.69
02012024|500875|000131817|0000000061973763|000324448|0000000151859229|040.63
02012024|500877|000068574|0000000031307460|000153877|0000000069729041|044.56
02012024|500878|000009064|0000000021910861|000018570|0000000044877460|048.81
02012024|500890|000000414|0000000000035975|000000414|0000000000035975|100.00
02012024|500940|000012305|0000000002573591|000023287|0000000004874466|052.84
02012024|501148|000000204|0000000000083875|000000204|0000000000083875|100.00
02012024|501150|000050157|0000000001461074|000069994|0000000002036695|071.66
02012024|501295|000003748|0000000000708525|000003748|0000000000708525|100.00
02012024|501298|000000146|0000000000619624|000000214|0000000000917590|068.22
02012024|501301|000001862|0000000007835296|000004671|0000000019697198|039.86
02012024|501311|000001704|0000000000012525|000001704|0000000000012520|100.00
02012024|501314|003536401|0000000005304602|006315621|0000000009617933|055.99
02012024|501343|000034006|0000000001444915|000045221|0000000002055777|075.20
02012024|501370|000000906|0000000000180883|000001074|0000000000210559|084.36
02012024|501386|000001000|0000000000010640|000001000|0000000000010640|100.00
02012024|501391|000000733|0000000000389077|000001118|0000000000600224|065.56
02012024|501421|000004544|0000000002498063|000004544|0000000002498063|100.00
02012024|501423|000000409|0000000000135645|000000678|0000000000225562|060.32
02012024|501425|000008152|0000000012363324|000028650|0000000042959479|028.45
02012024|501430|000000309|0000000000401593|000000309|0000000000401593|100.00
02012024|501455|000197652|0000000030922656|000406418|0000000063289173|048.63
02012024|501622|000000550|0000000000021116|000000550|0000000000021116|100.00
02012024|501700|000026641|0000000000462067|000026641|0000000000462067|100.00
02012024|501831|000005007|0000000001403713|000007129|0000000002016148|070.23
02012024|501833|000015985|0000000000242017|000015985|0000000000242017|100.00
02012024|501848|000178055|0000000009744076|000178055|0000000009744076|100.00
02012024|502015|000256760|0000000005869534|000394995|0000000008905848|065.00
02012024|502090|000126754|0000000035788992|000268389|0000000077339419|047.23
02012024|502133|000004068|0000000000415180|000004068|0000000000415180|100.00
02012024|502137|000000905|0000000000520375|000001137|0000000000649577|079.60
02012024|502157|000003573|0000000002698330|000005929|0000000004558996|060.26
02012024|502168|000009737|0000000002276024|000018754|0000000004330941|051.92
02012024|502175|000105885|0000000010071782|000128467|0000000012344533|082.42
02012024|502180|000044023|0000000004376327|000125744|0000000012514534|035.01
02012024|502219|000024471|0000000010564131|000049141|0000000021266287|049.80
02012024|502250|000000074|0000000000019785|000000074|0000000000019785|100.00
02012024|502281|000014207|0000000000256521|000014207|0000000000256521|100.00
02012024|502294|000002787|0000000000126196|000004621|0000000000208901|060.31
02012024|502330|000019589|0000000011561428|000049451|0000000029136564|039.61
02012024|502355|000086368|0000000217923738|000095047|0000000241693368|090.87
02012024|502420|000099360|0000000004288378|000214381|0000000009232393|046.35
02012024|502445|000001757|0000000000053800|000002089|0000000000060942|084.11
02012024|502448|000018456|0000000000025469|000018456|0000000000025469|100.00
02012024|502450|000007575|0000000002665643|000011922|0000000004166831|063.54
02012024|502587|000015061|0000000001185452|000016604|0000000001289584|090.71
02012024|502589|000000009|0000000000000882|000000009|0000000000000882|100.00
02012024|502820|000004553|0000000000354406|000005896|0000000000462564|077.22
02012024|502865|000001041|0000000000789651|000001419|0000000001073708|073.36
02012024|502873|000001474|0000000000212600|000001474|0000000000212600|100.00
02012024|502893|000000002|0000000000000130|000000002|0000000000000129|100.00
02012024|502901|000000002|0000000000008200|000000002|0000000000008290|100.00
02012024|502933|000000854|0000000000204619|000001098|0000000000257922|077.78
02012024|502937|000095833|0000000016564735|000108583|0000000018736577|088.26
02012024|502958|000000262|0000000001048000|000000293|0000000001185571|089.42
02012024|502986|000001622|0000000000629661|000003780|0000000001474321|042.91
02012024|503031|000076864|0000000003945430|000109470|0000000005623210|070.21
02012024|503092|000002360|0000000000070848|000002483|0000000000076572|095.05
02012024|503100|000000358|0000000000800256|000001791|0000000004033936|019.99
02012024|503101|000003154|0000000001306860|000004769|0000000002002152|066.14
02012024|503127|000000001|0000000000004000|000000001|0000000000004000|100.00
02012024|503162|000000620|0000000000181543|000000620|0000000000181543|100.00
02012024|503169|000002289|0000000000534139|000002937|0000000000687375|077.94
02012024|503229|000001410|0000000000169318|000001410|0000000000169318|100.00
02012024|503310|000100917|0000000050665380|000189263|0000000095299315|053.32
02012024|503349|000001313|0000000006805805|000001627|0000000008085381|080.70
02012024|503624|000004589|0000000000030976|000006109|0000000000041129|075.12
02012024|503641|000014636|0000000000248812|000017089|0000000000289805|085.65
02012024|503657|000038614|0000000000668795|000071937|0000000001246693|053.68
02012024|503663|000258160|0000000001190118|000334518|0000000001536389|077.17
02012024|503669|000007932|0000000000204170|000008176|0000000000214089|097.02
02012024|503675|000213790|0000000000200963|000217790|0000000000198432|098.16
02012024|503685|000001998|0000000000081019|000019005|0000000000777354|010.51
02012024|503722|000014915|0000000002264843|000017993|0000000002718015|082.89
02012024|503772|000000064|0000000000004481|000000077|0000000000005390|083.12
02012024|503776|000000991|0000000000043109|000001120|0000000000047831|088.48
02012024|503804|000000494|0000000000245296|000000658|0000000000322534|075.08
02012024|503806|000002144|0000000005333844|000011032|0000000027144581|019.43
02012024|503811|000000825|0000000000443438|000001263|0000000000675903|065.32
02012024|503816|000008285|0000000000731731|000008285|0000000000731731|100.00
02012024|503960|000001953|0000000009679068|000005372|0000000026481086|036.36
02012024|504000|000023536|0000000002024096|000027283|0000000002356824|086.27
02012024|504028|000119331|0000000013957025|000119331|0000000013957025|100.00
02012024|504036|000002020|0000000001077973|000002284|0000000001211070|088.44
02012024|504058|000002025|0000000001551758|000004427|0000000003376269|045.74
02012024|504067|000070702|0000000041830839|000151942|0000000090790007|046.53
02012024|504076|000024467|0000000001180044|000027362|0000000001317206|089.42
02012024|504080|000000229|0000000000245304|000000229|0000000000245304|100.00
02012024|504084|000000041|0000000000766499|000000041|0000000000766499|100.00
02012024|504092|000004999|0000000000487403|000006269|0000000000616412|079.74
02012024|504093|000009787|0000000004272026|000014404|0000000006319152|067.95
02012024|504112|000004962|0000000003947768|000011159|0000000008894857|044.47
02012024|504132|000006053|0000000008494478|000008438|0000000011939561|071.74
02012024|504176|000012658|0000000007054304|000018932|0000000010485342|066.86
02012024|504180|000007905|0000000000333107|000007905|0000000000333107|100.00
02012024|504212|000000884|0000000000461272|000001716|0000000000888485|051.52
02012024|504220|000020593|0000000002471011|000020593|0000000002471011|100.00
02012024|504240|000000170|0000000000042330|000000170|0000000000042330|100.00
02012024|504258|000000814|0000000001230891|000001181|0000000001788836|068.92
02012024|504273|000555033|0000000008083078|000555033|0000000008083078|100.00
02012024|504286|000092972|0000000010812644|000154175|0000000017460716|060.30
02012024|504340|000002049|0000000000022334|000002049|0000000000022334|100.00
02012024|504341|000123321|0000000007872813|000141570|0000000009084615|087.11
02012024|504351|007605895|0000000012503830|007605895|0000000012503830|100.00
02012024|504356|000001289|0000000000012876|000001289|0000000000012876|100.00
02012024|504378|000008398|0000000000042294|000008398|0000000000042294|100.00
02012024|504380|000003854|0000000000310247|000006309|0000000000503892|061.09
02012024|504392|000005476|0000000000421241|000005476|0000000000421241|100.00
02012024|504397|000000012|0000000000000609|000000012|0000000000000609|100.00
02012024|504605|000000410|0000000001314923|000000410|0000000001314923|100.00
02012024|504614|000007610|0000000001903642|000022132|0000000005543766|034.38
02012024|504646|000000163|0000000000099382|000000247|0000000000150155|065.99
02012024|504648|000005112|0000000000173860|000008225|0000000000282264|062.15
02012024|504731|000000021|0000000000001272|000000021|0000000000001272|100.00
02012024|504741|000011686|0000000002899297|000014202|0000000003455812|082.28
02012024|504786|000002301|0000000001403605|000002301|0000000001403605|100.00
02012024|504810|000003541|0000000000279384|000003541|0000000000279384|100.00
02012024|504840|000000119|0000000000275295|000000194|0000000000434499|061.34
02012024|504879|000029382|0000000001602201|000038539|0000000002095040|076.24
02012024|504882|000000067|0000000000309721|000000081|0000000000376661|082.72
02012024|504903|000056058|0000000001783204|000056058|0000000001783204|100.00
02012024|504908|000002855|0000000001545126|000003511|0000000001910171|081.32
02012024|504918|000008581|0000000023202595|000016067|0000000043170665|053.41
02012024|504959|000000911|0000000002252220|000000928|0000000002310497|098.17
02012024|504961|000052815|0000000004618355|000052815|0000000004618355|100.00
02012024|504966|000002088|0000000000951084|000005689|0000000002588664|036.70
02012024|504973|000002632|0000000002650293|000004465|0000000004494726|058.95
02012024|504988|000000191|0000000000283640|000000191|0000000000283640|100.00
02012024|505010|000001310|0000000002882917|000002338|0000000005135930|056.03
02012024|505036|000001348|0000000001906679|000001541|0000000002174862|087.48
02012024|505075|000046419|0000000000313115|000046419|0000000000313115|100.00
02012024|505141|000019610|0000000001247903|000019610|0000000001247903|100.00
02012024|505160|000004039|0000000001180072|000004039|0000000001180072|100.00
02012024|505163|000001540|0000000001229690|000002342|0000000001882954|065.76
02012024|505192|000001690|0000000002310737|000003562|0000000004860659|047.45
02012024|505196|000001249|0000000000471547|000001249|0000000000471547|100.00
02012024|505200|000011946|0000000046499805|000033953|0000000133182419|035.18
02012024|505212|000000153|0000000000024102|000000153|0000000000024102|100.00
02012024|505216|000000536|0000000000674833|000000536|0000000000674833|100.00
02012024|505232|000000073|0000000000140355|000000073|0000000000140355|100.00
02012024|505242|000000128|0000000000657005|000000650|0000000003330168|019.69
02012024|505250|000003100|0000000000470355|000003100|0000000000470355|100.00
02012024|505255|000010360|0000000016548028|000020067|0000000032009735|051.63
02012024|505283|000007602|0000000004618215|000010845|0000000006549985|070.10
02012024|505299|000001326|0000000000748196|000001741|0000000000979780|076.16
02012024|505302|000000027|0000000000048735|000000028|0000000000050849|096.43
02012024|505324|000002525|0000000000058511|000002525|0000000000058511|100.00
02012024|505343|000192455|0000000000142416|000192455|0000000000142416|100.00
02012024|505355|000001546|0000000001355765|000004924|0000000004336263|031.40
02012024|505358|000028948|0000000007854691|000028948|0000000007854691|100.00
02012024|505368|000000042|0000000000093662|000000042|0000000000093662|100.00
02012024|505400|000015090|0000000001579169|000036558|0000000003822097|041.28
02012024|505412|000000008|0000000000115202|000000010|0000000000143663|080.00
02012024|505509|000002830|0000000000869659|000003293|0000000001025110|085.94
02012024|505515|000034742|0000000000209495|000034742|0000000000213489|100.00
02012024|505523|000349250|0000000000579755|000385877|0000000000636431|090.51
